iso6393,iso6392B,lang,name
csb,csb,stq,Kaschubiske Sproake
csb,csb,sv,kasjubiska
csb,csb,szl,Kaszubsko godka
csb,csb,ta,கசுபிய மொழி
csb,csb,tl,Wikang Kasubyo
csb,csb,tr,Kaşupça
csb,csb,tt,кашуб теле
csb,csb,udm,Кашуб кыл
csb,csb,uk,кашубська мова
csb,csb,ur,کاشوبیائی زبان
csb,csb,vec,casubo
csb,csb,vi,tiếng Kashubia
csb,csb,vo,Kajubänapük
csb,csb,vro,Kassuubi kiil
csb,csb,wuu,卡舒比语
csb,csb,xmf,კაშუბური ნინა
csb,csb,yi,קאשוביש
csb,csb,yue,卡舒比文
csb,csb,zh,卡舒比语
csc,,ast,llingua de señes catalana
csc,,be-tarask,каталянская жэставая мова
csc,,bn,কাতালান ইশারা ভাষা
csc,,br,yezh ar sinoù katalan
csc,,ca,llengua de signes catalana
csc,,da,catalansk tegnesprog
csc,,de,Llengua de Signes Catalana
csc,,en,Catalan Sign Language
csc,,en-gb,Catalan Sign Language
csc,,eo,kataluna signolingvo
csc,,es,lengua de signos catalana
csc,,fa,زبان اشاره کاتالان
csc,,fr,langue des signes catalane
csc,,fur,Lenghe dai segns catalene
csc,,ga,teanga chomharthaíochta na Catalóine
csc,,gl,Lingua de sinais catalá
csc,,he,שפת הסימנים הקטלאנית
csc,,hi,कैटलन सांकेतिक भाषा
csc,,id,Bahasa Isyarat Katalan
csc,,it,lingua dei segni catalana
csc,,ja,カタルーニャ手話
csc,,ko,카탈루냐어 수화
csc,,ku,zimanê hêmayan ê ketelanî
csc,,ku-latn,zimanê hêmayan ê ketelanî
csc,,lfn,lingua de sinia catalan
csc,,nb,katalansk tegnspråk
csc,,nl,Catalaanse gebarentaal
csc,,nn,katalansk teiknspråk
csc,,pl,Kataloński język migowy
csc,,pms,Lenga dij segn catalan-a
csc,,pt,Língua de sinais catalã
csc,,rm,Lingua da segns catalana
csc,,ru,каталонский жестовый язык
csc,,scn,Lingua dî Signa Catalana
csc,,sl,katalonski znakovni jezik
csc,,sv,Katalanskt teckenspråk
csc,,tok,toki luka Katala
csc,,tr,Katalan İşaret Dili
csc,,tt,каталан ишарә теле
csc,,vec,łéngua dei segni catełana
csc,,zh,加泰隆尼亞手語
csc,,zh-hans,加泰罗尼亚手语
csc,,zh-hant,加泰隆尼亞手語
csd,,bn,ছিয়াংমাই ইশারা ভাষা
csd,,de,Chiangmai-Gebärdensprache
csd,,en,Chiangmai Sign Language
csd,,en-gb,Chiangmai Sign Language
csd,,fr,langue des signes de Chiangmai
csd,,ga,teanga chomharthaíochta Chiangmai
csd,,ja,原チェンマイ手話
csd,,pms,Lenga dij segn chiangmai
csd,,tr,Chiangmai İşaret Dili
cse,,bn,চেক ইশারা ভাষা
cse,,ca,llengua de signes txeca
cse,,cs,Český znakový jazyk
cse,,de,Tschechische Gebärdensprache
cse,,en,Czech Sign Language
cse,,en-gb,Czech Sign Language
cse,,eo,ĉeĥa signolingvo
cse,,fa,زبان اشاره چکی
cse,,fr,langue des signes tchèque
cse,,ga,teanga chomharthaíochta Sheiceach
cse,,ig,Asụsụ Ogbi nke Czech
cse,,ja,チェコ手話
cse,,lfn,lingua de sinia txesce
cse,,pl,Czeski język migowy
cse,,pms,Lenga dij segn ceca
cse,,pt,Língua de sinais checa
cse,,rm,Lingua da segns tscheca
cse,,ro,limbajul cehesc al semnelor
cse,,ru,чешский язык жестов
cse,,sco,Czech Sign Leid
cse,,tok,toki luka Seki
cse,,tr,Çek İşaret Dili
cse,,tt,чех ишарә теле
cse,,zh-hans,捷克手语
cse,,zh-hant,捷克手語
csf,,bn,কিউবাই ইশারা ভাষা
csf,,de,Kubanische Gebärdensprache
csf,,en,Cuban Sign Language
csf,,en-gb,Cuban Sign Language
csf,,eo,kuba signolingvo
csf,,es,lengua de señas cubana
csf,,fa,زبان اشاره کوبایی
csf,,fr,langue des signes cubaine
csf,,ga,teanga chomharthaíochta Chúba
csf,,hr,Kubanski znakovni jezik
csf,,ja,キューバ手話
csf,,lfn,lingua de sinia cuban
csf,,pms,lenga dij segn cuban-a
csf,,pt,Língua de Sinais Cubana
csf,,roa-tara,lenghe de le signe cubane
csf,,tok,toki luka Kupa
csf,,tr,Küba İşaret Dili
csg,,ast,llingua de señes chilena
csg,,bn,চিলীয় ইশারা ভাষা
csg,,de,Chilenische Gebärdensprache
csg,,en,Chilean Sign Language
csg,,en-gb,Chilean Sign Language
csg,,eo,ĉilia signolingvo
csg,,es,lengua de señas chilena
csg,,fa,زبان اشاره شیلیایی
csg,,fi,chileläinen viittomakieli
csg,,fr,langue des signes chilienne
csg,,ga,teanga chomharthaíochta na Sile
csg,,it,lingua dei segni cilena
csg,,ja,チリ手話
csg,,lfn,lingua de sinia txilan
csg,,nap,lenguaggio d' 'e signe chilena
csg,,nl,Chileense gebarentaal
csg,,pl,chilijski język migowy
csg,,pms,lenga dij segn cilen-a
csg,,pt,Língua Gestual Chilena
csg,,scn,Lingua dî Signa Chilina
csg,,tok,toki luka Sile
csg,,tr,Şili İşaret Dili
csg,,tt,чилилы ишарә теле
csg,,zh,智利手语
csh,,az,Şö dili
csh,,bn,শো ভাষা
csh,,br,achoeg
csh,,en,Shö
csh,,fr,asho
csh,,ha,Harshen Shö
csh,,he,שו
csh,,hr,Asho Chin jezik
csh,,ig,Asụsụ Shö
csh,,ja,ショー語
csh,,my,ရှိုဘာသာစကား
csh,,pms,Lenga Shendu
csh,,sw,Kichin ya Asho
csh,,th,ภาษาอาโซ
csh,,tl,Wikang Shö
csh,,tr,Asho Chin dili
csi,,br,miwokeg an arvor
csi,,ca,miwok de la costa
csi,,en,Coast Miwok
csi,,en-gb,Coast Miwok
csi,,fr,miwok de la côte
csi,,pms,"Lenga miwok, coast"
csi,,ru,Прибрежный мивокский язык
csj,,en,Songlai
csj,,fr,songlai
csj,,ig,Asụsụ Songlai
csj,,my,ဆောင်လိုင်းဘာသာစကား
csj,,sw,Kichin ya Songlai
csj,,tl,Wikang Songlai
csk,,en,Kasa
csk,,fr,diola-kasa
csk,,hr,Jola-Kasa jezik
csk,,ig,Asụsụ Kasa
csk,,ja,ジョラ＝カサ語
csk,,pms,Lenga Jola-Kasa
csk,,sw,Kijola-Kasa
csk,,tl,Wikang Kasa
csl,,bn,চীনা ইশারা ভাষা
csl,,ca,llengua de signes xinesa
csl,,cs,čínský znakový jazyk
csl,,de,Chinesische Gebärdensprache
csl,,en,Chinese Sign Language
csl,,en-gb,Chinese Sign Language
csl,,eo,ĉina signolingvo
csl,,fa,زبان اشاره چینی
csl,,fr,langue des signes chinoise
csl,,ga,teanga chomharthaíochta na Síne
csl,,he,שפת הסימנים הסינית
csl,,hi,चीनी सांकेतिक भाषा
csl,,id,Bahasa Isyarat Tiongkok
csl,,it,lingua dei segni cinese
csl,,ja,中国手話
csl,,ko,중국 수어
csl,,lfn,lingua de sinia jonguo
csl,,nap,Lenguaggio d' 'e signe d' 'a Cina
csl,,nl,chinese gebarentaal
csl,,pa,ਚੀਨੀ ਚਿਹਨ ਭਾਸ਼ਾ
csl,,pms,Lenga dij segn cinèisa
csl,,pt,língua de sinais chinesa
csl,,roa-tara,Lenghe de le signe cenise
csl,,ru,китайский жестовый язык
csl,,scn,Lingua dî Signa Cinisa
csl,,tok,toki luka Sonko
csl,,tr,Çin İşaret Dili
csl,,zh,中國手語
csl,,zh-hans,中国手语
csl,,zh-hant,中國手語
csl,,zh-hk,中國手語
csm,,ca,miwok de la sierra central
csm,,en,Central Sierra Miwok
csm,,en-gb,Central Sierra Miwok
csm,,es,miwok de sierra central
csm,,fr,miwok central de la Sierra
csm,,pms,"Lenga miwok, sierra sentral"
csm,,ru,Центральный сьерра-мивокский язык
csn,,ast,llingua de señes colombiana
csn,,bn,কলম্বীয় ইশারা ভাষা
csn,,de,Kolumbianische Gebärdensprache
csn,,en,Colombian Sign Language
csn,,en-gb,Colombian Sign Language
csn,,eo,kolombia signolingvo
csn,,es,Lengua de Señas Colombiana
csn,,fa,زبان اشاره کلمبیایی
csn,,fr,langue des signes colombienne
csn,,ga,teanga chomharthaíochta na Colóime
csn,,gl,lingua de signos colombiana
csn,,ha,Harshen Kurame na Colombia
csn,,hi,कोलंबियाई सांकेतिक भाषा
csn,,ja,コロンビア手話
csn,,lfn,lingua de sinia colombian
csn,,nl,colombiaanse gebarentaal
csn,,pa,ਕੋਲੰਬੀਅਨ ਚਿਹਨ ਭਾਸ਼ਾ
csn,,pms,lenga dij segn colombian-a
csn,,pt,língua de sinais colombiana
csn,,scn,Lingua dî Signa Columbiana
csn,,tok,toki luka Kolonpija
csn,,tr,Kolombiya İşaret Dili
csn,,tt,Колумбия ишарә теле
cso,,br,tchinantekeg Sochiapan
cso,,en,Sochiapam Chinantec
cso,,en-gb,Sochiapam Chinantec
cso,,es,chinanteca de Sochiapan
cso,,fr,chinantèque de Sochiapam
cso,,ja,ソチアパム・チナンテク語
cso,,pms,"Lenga chinantec, sochiapan"
cso,,ru,Сочиапамский чинантекский язык
csp,,en,Southern Pinghua
csp,,ja,桂南平話
csp,,zh,桂南平话
csq,,bn,ক্রোয়েশীয় ইশারা ভাষা
csq,,de,Kroatische Gebärdensprache
csq,,el,Κροατική νοηματική γλώσσα
csq,,en,Croatian Sign Language
csq,,en-ca,Croatian Sign Language
csq,,en-gb,Croatian Sign Language
csq,,eo,kroata signolingvo
csq,,et,Horvaadi viipekeel
csq,,fa,زبان اشاره کرواتی
csq,,fr,langue des signes croate
csq,,ga,teanga chomharthaíochta na Cróite
csq,,hr,hrvatski znakovni jezik
csq,,ig,Asụsụ Ogbi nke Croatia
csq,,ja,クロアチア手話
csq,,lfn,lingua de sinia corvatsce
csq,,nl,Kroatische gebarentaal
csq,,pms,Lenga dij segn croata
csq,,pt,Língua de sinais croata
csq,,pt-br,Língua de sinais croata
csq,,ru,хорватский жестовый язык
csq,,tok,toki luka Lowasi
csq,,tr,Hırvat İşaret Dili
csq,,tt,хорват ишарә теле
csq,,uk,хорватська мова жестів
csq,,zh,克罗地亚手语
csr,,bn,কোস্টা রিকাই ইশারা ভাষা
csr,,de,Costa-ricanische Gebärdensprache
csr,,en,Costa Rican Sign Language
csr,,en-gb,Costa Rican Sign Language
csr,,eo,kostarika signolingvo
csr,,es,lengua de señas costarricense
csr,,fr,langue des signes costaricienne
csr,,ga,teanga chomharthaíochta Chósta Ríce
csr,,ja,コスタリカ手話
csr,,lfn,lingua de sinia costarican
csr,,pms,Lenga dij segn costarican-a
csr,,pt,Língua de Sinais da Costa Rica
csr,,sco,Costa Rica Sign Leid
csr,,tok,toki luka Kosalika
csr,,tr,Kosta Rika İşaret Dili
csr,,zh,哥斯达黎加手语
css,,ca,ohlone del Sud
css,,en,Southern Ohlone
css,,en-gb,Southern Ohlone
css,,fr,ohlone du Sud
css,,pms,"Lenga ohlone, meridional"
cst,,ca,ohlone del Nord
cst,,en,Northern Ohlone
cst,,en-gb,Northern Ohlone
cst,,fr,ohlone du Nord
cst,,pms,"Lenga ohlone, setentrional"
cst,,ru,севернокостаноанские языка
csv,,en,Cumtu
csv,,ig,Asụsụ Sumtu
csv,,my,စုမ်းတူဘာသာစကား
csv,,sw,Kichin ya Sumtu
csv,,tl,Wikang Sumtu
csw,,br,kreeg ar gwernioù
csw,,en,Swampy Cree
csw,,en-gb,Swampy Cree
csw,,es,cree de los pantanos
csw,,fr,cri des marais
csw,,gl,Lingua cree dos pantanos
csw,,hr,Močvarnokrijski jezik
csw,,it,lingua cree delle paludi
csw,,ja,湿原クリー語
csw,,nn,Myr-cree-språket
csw,,pms,Lenga cree
csw,,pt,Língua swampy cree leste
csw,,ru,Болотный кри
csw,,sl,močvirska krijščina
csw,,tr,Swampy Kricesi
csw,,vec,cree de łe pałù
csx,,bn,কম্বোডীয় ইশারা ভাষা
csx,,en,Cambodian Sign Language
csx,,en-gb,Cambodian Sign Language
csx,,es,Lenguaje de signos camboyano
csx,,fr,langue des signes cambodgienne
csx,,ga,teanga chomharthaíochta na Cambóide
csx,,id,Bahasa Isyarat Kamboja
csx,,ja,カンボジア手話
csx,,tok,toki luka Kanpusi
csx,,tr,Kamboçya İşaret Dili
csy,,br,siyineg
csy,,el,Γλώσσα Σιζάνγκ
csy,,en,Sizang
csy,,en-ca,Sizang
csy,,en-gb,Sizang
csy,,hr,Siyin Chin jezik
csy,,ig,Asụsụ Sizang
csy,,my,စီးယင်းဘာသာစကား
csy,,pms,"Lenga Chin, Siyin"
csy,,ru,Сийинский язык
csy,,sw,Kichin ya Siyin
csy,,th,ภาษาซิยิน
csy,,tl,Wikang Siyin
csy,,tr,Sizang dili
csy,,tt,сийин теле
csz,,ar,هانيس
csz,,ary,هانيس
csz,,br,kouseg
csz,,ca,hanis
csz,,en,Hanis
csz,,es,Hanis
csz,,et,kuusi keel
csz,,fr,hanis
csz,,it,Hanis
csz,,nl,Hanis
csz,,pms,Lenga coos
csz,,pt,Hanis
csz,,sv,Hanis
csz,,vec,hanis
cta,,br,tchatineg Tataltepec
cta,,ca,chatino de Tataltepec
cta,,en,Tataltepec Chatino
cta,,en-gb,Tataltepec Chatino
cta,,es,chatino de Tataltepec
cta,,fr,Chatino de Tataltepec
cta,,pms,"Lenga chatino, tataltepec"
cta,,ru,Татальтепекский чатино
cta,,sco,Tataltepec Chatino
ctc,,en,Chetco
ctc,,en-gb,Chetco
ctc,,es,chetco
ctc,,frr,Chetco spriak
ctc,,hr,Chetco jezik
ctc,,pms,Lenga chetco
ctd,,br,tedimeg
ctd,,ca,sukte
ctd,,en,Sukte
ctd,,en-ca,Sukte
ctd,,en-gb,Sukte
ctd,,es,sukte
ctd,,fr,tedim
ctd,,ig,Asụsụ Tedim
ctd,,ja,ティディム・チン語
ctd,,my,တီးတိန်ဘာသာစကား
ctd,,pms,"Lenga Chin, Tedim"
ctd,,pt,Língua tedim
ctd,,ru,Тедим-чин
ctd,,sw,Kichin-Tedim
ctd,,th,ภาษาเตดิม
ctd,,tl,Wikang Tedim
ctd,,zh,梯顶语
ctd,,zh-hans,梯顶语
ctd,,zh-hant,梯頂語
cte,,br,tchinantekeg Tepinapa
cte,,en,Tepinapa Chinantec
cte,,en-gb,Tepinapa Chinantec
cte,,es,chinanteca de Tepinapa
cte,,fr,chinantèque de Tepinapa
cte,,pms,"Lenga chinantec, tepinapa"
ctg,,ar,لهجة جاتجامية
ctg,,as,চাঁটগাঁইয়া ভাষা
ctg,,az,Çittaqonq dili
ctg,,azb,چیتاقونق دیلی
ctg,,bn,চাটগাঁইয়া ভাষা
ctg,,bpy,চাটগাঁইয়া ঠার
ctg,,ca,chittagonià
ctg,,de,Chittagonisch
ctg,,el,Τσιταγκονιανή γλώσσα
ctg,,en,Chittagonian
ctg,,en-ca,Chittagonian
ctg,,en-gb,Chittagonian
ctg,,eo,chittagonien
ctg,,es,Idioma chittagoniano
ctg,,fa,لهجه چاتگامی
ctg,,fi,chittagong
ctg,,fr,chittagonien
ctg,,gl,Lingua chittagoniana
ctg,,he,צ'יטגונית
ctg,,hi,चटगाँवी बोली
ctg,,id,bahasa Chittagong
ctg,,it,lingua chittagonian
ctg,,ja,チッタゴン語
ctg,,kge,Bahasa Chittagong
ctg,,ko,치타공어
ctg,,lt,čitagongiečių kalba
ctg,,my,စစ်တကောင်း ဘာသာစကား
ctg,,nb,Chittagong
ctg,,nn,Chatgaiya
ctg,,pa,ਚਟਗਾਇਆ
ctg,,pl,Język chatgaya
ctg,,pms,Lenga chittagonian
ctg,,pnb,چاٹگامی بولی
ctg,,pt,Língua chittagong
ctg,,pt-br,Língua chittagong
ctg,,sat,ᱪᱚᱴᱴᱚ ᱜᱽᱨᱟᱢᱤᱭᱟ ᱯᱟᱹᱨᱥᱤ
ctg,,sl,čitagonščina
ctg,,su,Basa Chittagong
ctg,,sv,chittagoniska
ctg,,syl,ꠌꠤꠐꠣꠉꠣꠋꠉꠤ ꠝꠣꠔ
ctg,,ta,சிட்டகோனிய மொழி
ctg,,th,ภาษาจิตตะกอง
ctg,,tl,Wikang Chittagonian
ctg,,tok,toki Sitakon
ctg,,uk,Читтагонгська мова
ctg,,ur,چاٹگامی بولی
ctg,,vec,chittagonian
ctg,,vi,tiếng Chittagong
ctg,,zh,吉大港语
ctg,,zu,isi-Chittagonian
cth,,en,Thaiphum
cth,,fr,thaiphum
cth,,ig,Asụsụ Thaiphum
cth,,my,ထိုက်ဖုမ်းဘာသာစကား
cth,,sw,Kichin ya Thaiphum
cth,,tl,Wikang Thaiphum
cti,,en,Tila Chol
cti,,pms,"Lenga chol, tila"
ctl,,br,tchinantekeg Tlacoatzintepec
ctl,,en,Tlacoatzintepec Chinantec
ctl,,en-gb,Tlacoatzintepec Chinantec
ctl,,es,chinanteca de Tlacoatzintepec
ctl,,fr,chinantèque de Tlacoatzintepec
ctl,,hr,Tlacoatzintepec Chinantec jezik
ctl,,pms,"Lenga chinantec, tlacoatzintepec"
ctm,,ar,شيتيماشا
ctm,,ary,شيتيماشا
ctm,,ast,Idioma chitimacha
ctm,,ca,chitimacha
ctm,,cv,Читимача
ctm,,en,Chitimacha
ctm,,en-gb,Chitimacha
ctm,,es,Chitimacha
ctm,,et,tšitimatša keel
ctm,,fr,chitimacha
ctm,,gl,Lingua chitimacha
ctm,,hr,Čitimača
ctm,,ig,Chitimacha
ctm,,it,Chitimacha
ctm,,ja,チティマシャ語
ctm,,ko,치티머샤어
ctm,,pms,Lenga chitimacha
ctm,,pt,Língua chitimacha
ctm,,ru,Читимача
ctm,,sh,Chitimachan
ctm,,sl,Chitimacha jezik
ctm,,sq,Gjuha Çitimaça
ctm,,sv,Chitimacha
ctm,,tl,Wikang Chitimacha
ctm,,vec,chitimacha
ctn,,br,tchintangeg
ctn,,de,Chintang
ctn,,en,Chintang
ctn,,fr,chintang
ctn,,hi,छिन्ताङ
ctn,,hr,Chhintange jezik
ctn,,it,lingua chintang
ctn,,mk,Чинтаншки јазик
ctn,,ml,ചിന്താങ്
ctn,,ne,छिन्ताङ भाषा
ctn,,pa,ਛਿੰਤਾਂਗ
ctn,,pms,Lenga Chhintange
ctn,,pnb,چھنتانگ
ctn,,sw,Kichhintang
ctn,,vec,chintang
cto,,ca,Catío
cto,,en,Catio
cto,,eu,Catío hizkuntza
cto,,fr,emberá catío
cto,,gl,Lingua catío
cto,,pms,Lenga emberá-catío
cto,,ru,Катио
cto,,tl,Wikang Catio
cto,,tr,Catio
cto,,tt,катио теле
ctp,,en,Western Highland Chatino
ctp,,es,Chatino central
ctp,,fr,chatino des hauts-plateaux de l'Ouest
ctp,,pms,"Lenga chatino, Highland ossidental"
cts,,bcl,Pandan Bikol
cts,,en,Pandan Bikol
cts,,fi,pohjoiscatanduanesinbikol
cts,,fr,bikol du Nord de Catanduanes
cts,,hr,Sjeverni catanduanes bicolano jezik
cts,,ilo,Bikol ti Pandan
cts,,ja,北カタンドゥアネス・ビコール語
cts,,mk,Панданско-биколски јазик
cts,,pms,"Lenga Bicolano, Catanduanes setentrional"
cts,,ru,панданский бикольский язык
cts,,sl,pandanska bikolščina
cts,,sw,Kibikol ya Catanduanes Kaskazini
cts,,tl,Pandan Bikol
ctt,,en,Wayanad Chetti
ctt,,en-gb,Wayanad Chetti
ctt,,he,ווייאנאד צ'טי
ctt,,kn,ವಯನಾಡ್ ಚೆಟ್ಟಿ ಭಾಷೆ
ctt,,ml,വയനാട് ചെട്ടി
ctt,,sw,Kichetti ya Wayanad
ctt,,ta,வயநாடு செட்டி மொழி
ctt,,tcy,ವಯನಾಡ್ ಚೆಟ್ಟಿ ಬಾಸೆ
ctu,,ast,Idioma chol
ctu,,ca,ch'ol
ctu,,de,Chol-Sprache
ctu,,en,Ch’ol
ctu,,eo,Ĉola lingvo
ctu,,es,chol
ctu,,et,tšoli keel
ctu,,fr,ch'ol
ctu,,gl,Lingua chol
ctu,,ha,Yaren Chʼol
ctu,,ig,Asụsụ Chʼol
ctu,,it,lingua ch'ol
ctu,,ja,チョル語
ctu,,ko,촐어
ctu,,mk,Чолски јазик
ctu,,nah,Chollahtōlli
ctu,,nb,Chol
ctu,,nl,Ch'ol
ctu,,nn,Chol
ctu,,pl,Język chol
ctu,,pms,Lenga chol
ctu,,pt,Língua chol
ctu,,qu,Chol simi
ctu,,ru,Чольский язык
ctu,,sv,Chol (språk)
ctu,,tl,Wikang Ch'ol
ctu,,tr,Ch’ol
ctu,,vec,ch'ol
ctu,,zh,喬爾語
ctu,,zh-hant,喬爾語
cty,,en,Moundadan Chetty
cty,,or,ମୌଣ୍ଡାଦାନ ଚେଟ୍ଟି ଭାଷା
cty,,tcy,ಮೌಂಡದನ್ ಚೆಟ್ಟಿ ಬಾಸೆ
ctz,,br,tchatineg Zacatepec
ctz,,ca,chatino de Zacatepec
ctz,,en,Zacatepec Chatino
ctz,,en-gb,Zacatepec Chatino
ctz,,es,Chatino de Zacatepec
ctz,,fr,chatino de Zacatepec
ctz,,pms,"Lenga chatino, zacatepec"
ctz,,ru,Сакатепекский чатино
ctz,,sco,Zacatepec Chatino
cua,,en,Cua
cua,,en-gb,Cua
cua,,hr,Cua jezik
cua,,ilo,Cua
cua,,pms,Lenga cua
cua,,sw,Kicua
cua,,th,ภาษากัว
cua,,tl,Wikang Cua
cua,,tr,Cua
cua,,vi,Tiếng Co
cua,,zh,戈语 (南亚语系)
cub,,ca,cubeo
cub,,en,Cubeo
cub,,en-gb,Cubeo
cub,,es,Idioma cubeo
cub,,fr,cubeo
cub,,gl,Lingua cubeo
cub,,hr,Cubeo jezik
cub,,id,Bahasa Cubeo
cub,,it,Lingua cubeo
cub,,pms,Lenga cubeo
cub,,pt,Língua cubeo
cub,,ru,Кубео
cub,,sl,kubejščina
cub,,tl,Wikang Cubeo
cub,,tr,Cubeo
cub,,tt,кубео теле
cub,,vec,cubeo
cub,,zh,库比奥语
cub,,zh-cn,库比奥语
cub,,zh-hans,库比奥语
cub,,zh-hant,庫比奧語
cuc,,br,tchinantekeg Usila
cuc,,en,Usila Chinantec
cuc,,en-gb,Usila Chinantec
cuc,,es,chinanteca de Usila
cuc,,fr,chinantèque d’Usila
cuc,,hr,Usila Chinantec jezik
cuc,,pms,"Lenga chinantec, usila"
cuc,,ru,Усиланский чинантекский язык
cuh,,en,Chuka
cuh,,en-gb,Chuka
cuh,,fr,chuka
cuh,,hr,Chuka jezik
cuh,,pms,Lenga Chuka
cuh,,sw,Kichuka
cuh,,tr,Gĩchuka
cui,,ca,cuiba
cui,,en,Cuiba
cui,,en-gb,Cuiba
cui,,eo,kviba lingvo
cui,,es,Cuiba
cui,,fr,cuiba
cui,,gl,Lingua cuiba
cui,,hr,Cuiba jezik
cui,,pms,Lenga cuiba
cui,,ru,Куиба
cui,,sco,Cuiba leid
cui,,tl,Wikang Cuiba
cui,,tt,куиба теле
cuj,,ca,Mashco Piro
cuj,,en,Mashco Piro
cuj,,en-gb,Mashco Piro
cuj,,es,mashco piro
cuj,,fr,mashco piro
cuj,,gl,Lingua mashco piro
cuj,,hr,Mashco Piro jezik
cuj,,ja,マシコ・ピロ語
cuj,,pms,Lenga mashco piro
cuj,,ru,Машко-пиро
cuj,,tl,Wikang Mashco Piro
cuj,,tt,машко-пиро теле
cuk,,ca,kuna de San Blas
cuk,,en,San Blas Kuna
cuk,,en-gb,San Blas Kuna
cuk,,fr,kuna de San Blas
cuk,,hr,San Blas Kuna jezik
cuk,,pms,"Lenga kuna, san blas"
cul,,ast,Idioma culina
cul,,br,koulineg
cul,,ca,culina
cul,,en,Culina
cul,,en-gb,Culina
cul,,es,culina
cul,,fr,culina
cul,,hif,Culina bhasa
cul,,hr,Kulina jezik
cul,,ig,Asụsụ Kulina
cul,,it,lingua culina
cul,,mk,Кулинаски јазик
cul,,pms,Lenga culina
cul,,pt,Língua culina
cul,,ru,кулина
cul,,tl,Wikang Kulina
cul,,tt,кулина теле
cul,,vec,culina
cul,,zh,庫利納語
cum,,en,Cumeral
cum,,hr,Cumeral jezik
cum,,pms,Lenga cumeral
cum,,ru,Кумераль
cun,,en,Cunén Quiché
cun,,hr,Cunén K’iche’
cun,,pms,"Lenga k'iche', cune'n"
cuo,,br,chaimaeg
cuo,,ca,cumanagoto
cuo,,en,Cumanagota
cuo,,en-gb,Cumanagoto
cuo,,es,cumanagoto
cuo,,et,kumanagoto keel
cuo,,fr,cumanagoto
cuo,,hr,Cumanagoto jezik
cuo,,ig,Cumanagota
cuo,,ja,クマナゴト語
cuo,,pcm,Cumanagota
cuo,,pms,Lenga cumanagoto
cuo,,ru,Куманагота
cuo,,tt,куманагота теле
cuo,,zh,库马纳戈托语
cup,,ast,Idioma cupeño
cup,,br,koupenheg
cup,,ca,cupeño
cup,,en,Cupeño
cup,,en-gb,Cupeño
cup,,es,Idioma cupeño
cup,,et,kupenjo keel
cup,,fr,cupeño
cup,,gl,Lingua cupeña
cup,,hr,Cupeño jezik
cup,,ig,Cupeño
cup,,lo,ພາສາຄູເພໂຍ
cup,,nn,Cupeño
cup,,pms,Lenga cupeño
cup,,ru,Купеньо
cup,,tr,Cupeño
cup,,zh,卡班鲁语
cuq,,en,Cun
cuq,,en-gb,Cun
cuq,,fr,cun
cuq,,ha,Yaren Cun
cuq,,hr,Cun jezik
cuq,,id,Bahasa Cun
cuq,,ja,村語
cuq,,pms,Lenga cun
cuq,,ru,Цунь
cuq,,sw,Kicun
cuq,,zh,仡隆語
cuq,,zh-hans,仡隆语
cuq,,zh-hant,仡隆語
cuq,,zh-hk,仡隆語
cur,,br,tchouloungeg
cur,,en,Chulung
cur,,fr,chulung
cur,,hr,Chhulung jezik
cur,,ml,ചുലുങ്
cur,,ne,चुलुङ भाषा
cur,,pms,Lenga Chhulung
cur,,sw,Kichhulung
cut,,en,Teutila Cuicatec
cut,,en-gb,Teutila Cuicatec
cut,,eo,Teutila dialekto de la lingvo Cuicatec
cut,,et,Teutila kuikateegi keel
cut,,fr,cuicatèque de Teutila
cut,,hr,Teutila Cuicatec jezik
cut,,pms,"Lenga cuicatec, teutila"
cuu,,en,Tai Ya
cuu,,en-gb,Tai Ya
cuu,,fr,tai ya
cuu,,hr,Tai Ya jezik
cuu,,ig,Asụsụ Tai Ya
cuu,,ilo,Tai Ya
cuu,,ja,傣雅語
cuu,,pms,Lenga tai ya
cuu,,pt,Língua tai ya
cuu,,sw,Kitai-Ya
cuu,,th,ภาษาไทหย่า
cuu,,zh,傣雅
cuv,,br,tchouvokeg
cuv,,ca,cuvok
cuv,,en,Cuvok
cuv,,en-gb,Cuvok
cuv,,fr,cuvok
cuv,,hr,Cuvok jezik
cuv,,ig,Cuvok language
cuv,,oc,Cuvok
cuv,,pms,Lenga Cuvok
cuv,,ru,Кувок
cuv,,sw,Kicuvok
cuv,,tl,Wikang Cuvok
cuv,,tr,Cuvok dili
cuw,,br,tchoukweg
cuw,,en,Chukwa
cuw,,en-gb,Chukwa
cuw,,fr,chukwa
cuw,,hr,Chukwa jezik
cuw,,pms,Lenga Chukwa
cuw,,sw,Kichukwa
cux,,en,Tepeuxila Cuicatec
cux,,et,Tepeuxila kuikateegi keel
cux,,fr,cuicatèque de Tepeuxila
cux,,hr,Tepeuxila Cuicatec jezik
cux,,pms,"lenga cuicatec, tepeuxila"
cuy,,ast,Idioma cuitlateco
cuy,,ca,cuitlatec
cuy,,cv,Куитлатек чĕлхи
cuy,,de,Cuitlatec
cuy,,en,Cuitlatec
cuy,,es,Idioma cuitlateco
cuy,,fr,cuitlatèque
cuy,,ja,クイトラテック語
cuy,,ru,куитлатекский язык
cuy,,sq,Gjuha Cuitlatec
cvg,,bn,চুগ ভাষা
cvg,,en,Chug
cvg,,fr,chug
cvg,,hi,चुग भाषा
cvg,,pa,ਚੁਗ ਭਾਸ਼ਾ
